nombre,kms,mins,delay,timestamp,direccion_origen,origen_lat,origen_lon,direccion_destino,destino_lat,destino_lon
D1,25.177,17.8,0.0,2020-01-10T09:36:29+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.9,0.0,2020-01-10T09:36:30+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,33.213,31.066666666666666,0.0,2020-01-10T09:41:30+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.25,0.0,2020-01-10T09:41:31+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,25.65,0.5833333333333334,2020-01-10T09:41:31+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.766666666666666,0.0,2020-01-10T09:41:31+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,26.25,0.0,2020-01-10T09:41:32+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,33.213,31.316666666666666,0.5,2020-01-10T09:46:33+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.2,0.0,2020-01-10T09:46:33+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,25.1,0.0,2020-01-10T09:46:34+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.75,0.0,2020-01-10T09:46:34+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,26.25,0.0,2020-01-10T09:46:34+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,33.213,30.85,0.0,2020-01-10T09:51:35+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.166666666666666,0.0,2020-01-10T09:51:35+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.983333333333334,0.0,2020-01-10T09:51:36+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.716666666666665,0.0,2020-01-10T09:51:36+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,26.216666666666665,0.0,2020-01-10T09:51:37+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,33.213,30.766666666666666,0.0,2020-01-10T09:56:37+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.133333333333333,0.0,2020-01-10T09:56:38+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.883333333333333,0.0,2020-01-10T09:56:39+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.716666666666665,0.0,2020-01-10T09:56:39+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,24.379,26.2,0.0,2020-01-10T09:56:40+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,33.213,30.716666666666665,0.0,2020-01-10T10:01:41+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.1,0.0,2020-01-10T10:01:41+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.783333333333335,0.0,2020-01-10T10:01:41+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.7,0.0,2020-01-10T10:01:42+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.733333333333334,0.0,2020-01-10T10:01:42+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.7,0.0,2020-01-10T10:06:43+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.1,0.0,2020-01-10T10:06:43+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.716666666666665,0.0,2020-01-10T10:06:44+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.7,0.0,2020-01-10T10:06:44+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.733333333333334,0.0,2020-01-10T10:06:45+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.65,0.0,2020-01-10T10:11:45+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.1,0.0,2020-01-10T10:11:45+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.683333333333334,0.0,2020-01-10T10:11:46+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.7,0.0,2020-01-10T10:11:46+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.733333333333334,0.0,2020-01-10T10:11:47+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.616666666666667,0.0,2020-01-10T10:16:47+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.1,0.0,2020-01-10T10:16:48+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.633333333333333,0.0,2020-01-10T10:16:48+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.683333333333334,0.0,2020-01-10T10:16:49+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.733333333333334,0.0,2020-01-10T10:16:49+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.616666666666667,0.0,2020-01-10T10:21:50+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.116666666666667,0.0,2020-01-10T10:21:50+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.583333333333332,0.0,2020-01-10T10:21:50+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.7,0.0,2020-01-10T10:21:51+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.733333333333334,0.0,2020-01-10T10:21:51+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.616666666666667,0.0,2020-01-10T10:26:52+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.116666666666667,0.0,2020-01-10T10:26:52+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.566666666666666,0.0,2020-01-10T10:26:52+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.7,0.0,2020-01-10T10:26:53+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.75,0.0,2020-01-10T10:26:53+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.616666666666667,0.0,2020-01-10T10:31:54+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.133333333333333,0.0,2020-01-10T10:31:54+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.55,0.0,2020-01-10T10:31:55+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.7,0.0,2020-01-10T10:31:55+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.8,0.0,2020-01-10T10:31:56+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.6,0.0,2020-01-10T10:36:56+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.15,0.0,2020-01-10T10:36:57+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.55,0.0,2020-01-10T10:36:57+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.716666666666665,0.0,2020-01-10T10:36:57+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.783333333333335,0.0,2020-01-10T10:36:58+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.616666666666667,0.0,2020-01-10T10:41:58+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.15,0.0,2020-01-10T10:41:59+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.533333333333335,0.0,2020-01-10T10:41:59+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.733333333333334,0.0,2020-01-10T10:42:00+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.8,0.0,2020-01-10T10:42:00+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.633333333333333,0.0,2020-01-10T10:47:00+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.2,0.0,2020-01-10T10:47:01+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.533333333333335,0.0,2020-01-10T10:47:02+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.75,0.0,2020-01-10T10:47:02+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.833333333333332,0.0,2020-01-10T10:47:02+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,32.823,30.65,0.0,2020-01-10T10:52:04+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.216666666666667,0.0,2020-01-10T10:52:08+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.516666666666666,0.0,2020-01-10T10:52:12+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.75,0.0,2020-01-10T10:52:19+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.85,0.0,2020-01-10T10:52:21+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1,33.213,30.683333333333334,0.0,2020-01-10T12:08:16+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6.996,9.616666666666667,0.0,2020-01-10T12:08:17+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25.564,24.466666666666665,0.0,2020-01-10T12:08:17+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25.177,17.916666666666668,0.0,2020-01-10T12:08:18+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28.429,25.966666666666665,0.0,2020-01-10T12:08:18+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,32.963,33.18333333333333,0.0,2020-01-10T12:12:45+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,10.45,0.0,2020-01-10T12:12:45+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,26.516666666666666,0.0,2020-01-10T12:12:46+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,21.183333333333334,0.0,2020-01-10T12:12:47+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,23.866666666666667,0.0,2020-01-10T12:12:47+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1v,36.304,33.35,0.0,2020-01-10T13:33:58+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,10.483333333333333,0.0,2020-01-10T13:33:59+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,27.9,0.6333333333333333,2020-01-10T13:33:59+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,21.766666666666666,0.0,2020-01-10T13:34:00+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,23.866666666666667,0.0,2020-01-10T13:34:00+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1v,36.304,33.333333333333336,0.0,2020-01-10T13:44:01+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,10.5,0.0,2020-01-10T13:44:02+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,28.083333333333332,0.5333333333333333,2020-01-10T13:44:02+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,21.916666666666668,0.0,2020-01-10T13:44:03+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,23.95,0.0,2020-01-10T13:44:03+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1v,36.304,33.31666666666667,0.0,2020-01-10T13:54:04+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,10.533333333333333,0.0,2020-01-10T13:54:04+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,25.992,32.2,0.7166666666666667,2020-01-10T13:54:05+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,22.183333333333334,0.0,2020-01-10T13:54:05+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,24.05,0.0,2020-01-10T13:54:06+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1v,36.304,33.416666666666664,0.0,2020-01-10T14:04:06+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,10.6,0.0,2020-01-10T14:04:07+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.025,34.7,7.416666666666667,2020-01-10T14:04:07+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,22.5,0.0,2020-01-10T14:04:08+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,24.2,0.0,2020-01-10T14:04:08+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1v,36.304,34.18333333333333,1.05,2020-01-10T14:14:09+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,11.383333333333333,1.05,2020-01-10T14:14:09+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.159,37.63333333333333,7.483333333333333,2020-01-10T14:14:10+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26.254,23.633333333333333,1.05,2020-01-10T14:14:11+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,24.366666666666667,0.0,2020-01-10T14:14:11+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1v,38.128,37.81666666666667,2.25,2020-01-10T14:24:12+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,8.926,15.016666666666667,2.25,2020-01-10T14:24:12+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22.979,43.8,10.066666666666666,2020-01-10T14:24:12+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,27.465,27.733333333333334,2.25,2020-01-10T14:24:13+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,23.712,24.566666666666666,0.0,2020-01-10T14:24:13+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1v,38.01,34.65,0.0,2020-01-10T14:34:14+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7.715,10.75,0.0,2020-01-10T14:34:15+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,23.363,41.56666666666667,5.316666666666666,2020-01-10T14:34:15+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
